"Time","Subsystem #1|Branch Currents|MAINIA","Subsystem #1|Branch Currents|MAINIB","Subsystem #1|Branch Currents|MAINIC","Subsystem #1|Node Voltages|S1) M1","Subsystem #1|Node Voltages|S1) M2","Subsystem #1|Node Voltages|S1) M3"
0.033332,-0.007905329578,0.1921838671,-0.1646024734,-10.65879154,6.368732452,4.294794083
0.03349866,-0.01413416956,0.1940326691,-0.1614010185,-10.7124157,5.817408085,4.900766373
0.03366532,-0.02034674212,0.1951829791,-0.1575915962,-10.72367764,5.243130684,5.487302303
0.03383198,-0.02652957104,0.1956288517,-0.1531765759,-10.69254684,4.648210526,6.052060127
0.03399864,-0.03266729787,0.1953644305,-0.1481599212,-10.61915493,4.035012722,6.592803955
0.0341653,-0.0387426056,0.1943844855,-0.1425480098,-10.5038166,3.405971527,7.10740757
0.03433196,-0.04473629966,0.1926850528,-0.1363500953,-10.34700203,2.763598442,7.593827248
0.03449862,-0.05062694475,0.1902630478,-0.1295782179,-10.14935112,2.11044836,8.050145149
0.03466528,-0.05639088899,0.1871167719,-0.1222480088,-9.911665916,1.449099064,8.474584579
0.03483194,-0.0620024614,0.1832466871,-0.1143790931,-9.634913445,0.782163322,8.86548996
0.0349986,-0.06743407249,0.178655535,-0.105995141,-9.32021904,0.1122801006,9.221344948
0.03516526,-0.0726563707,0.1733485907,-0.09712408483,-8.968844414,-0.5579227805,9.540781975
0.03533192,-0.07763914019,0.167335093,-0.08779859543,-8.58228302,-1.225634575,9.822483063
0.03549858,-0.08235143125,0.1606277227,-0.07805557549,-8.161919594,-1.888536692,10.06551647
0.03566524,-0.08676128089,0.1532416791,-0.06793554872,-7.709448814,-2.543954849,10.26889896
0.0358319,-0.09083744884,0.1451969296,-0.0574831292,-7.226656914,-3.189325094,10.43184853
0.03599856,-0.09454960376,0.1365178972,-0.04674645141,-6.715434551,-3.822123528,10.55373478
0.03616522,-0.09786937386,0.1272341013,-0.03577699512,-6.177805901,-4.439845085,10.63407803
0.03633188,-0.1007706001,0.1173797473,-0.02462889254,-5.61590147,-5.040046692,10.6725626
0.03649854,-0.1032298133,0.1069936901,-0.01335827075,-5.031925678,-5.620373249,10.66903877
0.0366652,-0.1052271724,0.09611949325,-0.002022617031,-4.428178787,-6.178551197,10.62353039
0.03683186,-0.1067464054,0.08480509371,0.009319713339,-3.807041407,-6.712388515,10.53622818
0.03699852,-0.1077752039,0.07310213149,0.02061029337,-3.170938015,-7.219805241,10.40747738
0.03716518,-0.1083058789,0.06106559187,0.03179186583,-2.522353888,-7.698823452,10.23778343
0.03733184,-0.1083351746,0.04875353724,0.04280824214,-1.863822818,-8.147564888,10.02780056
0.0374985,-0.1078643054,0.03622611985,0.05360548198,-1.197909355,-8.564265251,9.778329849
0.03766516,-0.1068990901,0.02354518697,0.06413222104,-0.5272100568,-8.947284698,9.490329742
0.03783182,-0.1054496691,0.01077354327,0.07434023172,0.1456482708,-9.295106888,9.164913177
0.03799848,-0.1035301313,-0.002025851747,0.08418483287,0.8180306554,-9.606349945,8.803334236
0.03816514,-0.1011592448,-0.01478987839,0.09362561256,1.487078667,-9.879668236,8.407104492
0.0383318,-0.09835819155,-0.0274570249,0.102625899,2.150535822,-10.11415863,7.977581024
0.03849846,-0.09514994919,-0.03996798769,0.1111526638,2.805670738,-10.30883026,7.516508102
0.03866512,-0.09156043082,-0.05226537958,0.1191775352,3.44989109,-10.46289539,7.025691986
0.03883178,-0.08761680126,-0.06429477781,0.1266759485,4.080676079,-10.57573509,6.50703764
0.03899844,-0.08334827423,-0.07600463182,0.1336280704,4.695506096,-10.64687824,5.96259737
0.0391651,-0.07878444344,-0.08734706044,0.1400176138,5.291911125,-10.67600918,5.394525051
0.03933176,-0.07395459712,-0.09827790409,0.1458314955,5.867526531,-10.66297626,4.805036068
0.03949842,-0.06888793409,-0.1087571383,0.1510602534,6.420050621,-10.60779667,4.19645071
0.03966508,-0.06361276656,-0.1187485233,0.1556969881,6.947276592,-10.51068687,3.571194649
0.03983174,-0.05815558508,-0.1282199472,0.1597366482,7.447101116,-10.37199974,2.931728363
0.0399984,-0.05254127458,-0.1371434033,0.1631763726,7.917535782,-10.19227982,2.280587435
0.04016506,-0.04679280147,-0.1454944462,0.1660144925,8.356701851,-9.972242355,1.620369792
0.04033172,-0.04093103111,-0.1532518566,0.1682499498,8.762841225,-9.712744713,0.95369488
0.04049838,-0.03497458994,-0.1603976041,0.1698823422,9.134332657,-9.414805412,0.283208847
0.04066504,-0.02894020826,-0.1669163406,0.1709115356,9.469690323,-9.079607964,-0.3884154558
0.0408317,-0.0228427127,-0.1727947891,0.1713371128,9.767476082,-8.708566666,-1.05831778
0.04099836,-0.016696034,-0.1780223399,0.1711599976,10.02670288,-8.302930832,-1.724261403
0.04116502,-0.01051169727,-0.1825890243,0.1703789383,10.24619961,-7.86446619,-2.383300781
0.04133168,-0.00430041831,-0.1864855736,0.1689921618,10.42514801,-7.394860268,-3.032922506
0.04149834,0.001927062985,-0.1897041351,0.1669988334,10.56283283,-6.895993233,-3.67052865
0.041665,0.008160274476,-0.1922374815,0.1643980891,10.65871429,-6.369878769,-4.29356575
0.04183166,0.0143881822,-0.1940784752,0.161189422,10.71243286,-5.818613052,-4.899572849
0.04199832,0.02059851959,-0.1952207237,0.1573738754,10.72379208,-5.244392395,-5.486146927
0.04216498,0.02677778713,-0.1956583858,0.1529538482,10.69274616,-4.64951849,-6.050943851
0.04233164,0.03291075304,-0.1953856945,0.1479334384,10.61944675,-4.036364555,-6.591736317
0.0424983,0.03898022324,-0.1943976134,0.1423190236,10.50419426,-3.407361507,-7.106389046
0.04266496,0.04496708512,-0.1926902086,0.1361197829,10.34746361,-2.76501441,-7.592866421
0.04283162,0.05085005984,-0.1902605742,0.1293478161,10.14989471,-2.111875772,-8.049253464
0.04299828,0.05660556257,-0.187107116,0.1220187843,9.912287712,-1.450526357,-8.473770142
0.04316494,0.06220802292,-0.1832304299,0.1141522527,9.635611534,-0.7835840583,-8.864762306
0.0433316,0.06763000786,-0.1786332577,0.1057718843,9.320986748,-0.1136822551,-9.220710754
0.04349826,0.07284227014,-0.1733210236,0.0969055295,8.969675064,0.5565494895,-9.540243149
0.04366492,0.07781487703,-0.1673030853,0.0875858441,8.58316803,1.224300861,-9.822040558
0.04383158,0.08251690865,-0.1605920643,0.07784953713,8.162858963,1.887239814,-10.06516743
0.04399824,0.0869166106,-0.1532033831,0.06773718446,7.710437298,2.542699099,-10.26863766
0.0441649,0.09098307788,-0.1451572329,0.05729321018,7.227692604,3.188103199,-10.43166733
0.04433156,0.09468607605,-0.1364779621,0.04656562954,6.716518402,3.820934296,-10.55363369
0.04449822,0.09799734503,-0.1271951199,0.03560585901,6.178931713,4.438694954,-10.63405609
0.04466488,0.1008909568,-0.1173429862,0.02446785569,5.617062569,5.03894043,-10.67261791
0.04483154,0.1033435985,-0.1069603413,0.01320751663,5.033125401,5.619317055,-10.66917992
0.0449982,0.1053353176,-0.0960906893,0.001882315031,4.429402828,6.177545071,-10.62374496
0.04516486,0.1068500429,-0.0847818926,-0.009449618869,3.808284044,6.711442471,-10.53652382
